Username,Isi komentar,Jumlah like komentar,Waktu komentar
@mamaznoe,bisa juga kematiannya dipalsukan bang lebih aman begitu buat dia dkk nya,0,1 bulan yang lalu
@ezra8310,"iya itu kepercayaan lo kok, aman. tapi bukan berarti faktanya seperti itu seperti yg dijelaskan bang hiro diatas. semua files diatas ga disaring sama sekali semua dimasukkin ke files bukti tersebut.",0,1 bulan yang lalu
@beritamr.x2763,Ini mendunia bukan cuma di Indonesia.,6,1 bulan yang lalu
@dewamira3128,"​ @beritamr.x2763 ya benar dunia, bukan cmn indo, tapi kan dunia juga bisa buat gebrakan besar dan bisa sengaja di tutupi dengan kasus-kasus begini.",7,1 bulan yang lalu
@Faizamariska,"sumpah, baru mikir, gimana ya kalau ksus epstein dibhas hiro? eh buka yt langsung ada video iniiii",38,1 bulan yang lalu
@nenxfie1256,"😭😭 seorang Billioner dazal di mulut bg Hiro mah jd si Jepri,,, kamanaaa atuuuh Jepriiii.... 😂😂😂",13,1 bulan yang lalu
@rouju,"Hebat pembahasan objektif dan tidak sensational.  Fokus  ke korban. Yg lain biar seru bahas satanik,  kanibal, ini fokus ke korban",22,1 bulan yang lalu
@dianpramuningsih5586,Anjir gw ngakak.. ko lu bisa tau siih gw lg siangin sayur lodeh ini sambil nonton..🤣🤣🤣 kaya dukun lu anjir...🤣🤣🤣,69,1 bulan yang lalu
@DwiHaraz,Emang udh paling benar si hiro nyebutnya si Jefry wkwkwkwk,9,1 bulan yang lalu
@mellstanjung,brasa ngegibahin tetangga ujung jalan noh si jepri ono😂😂,32,1 bulan yang lalu
@MouzzhieJuwita,"Segercep ini sudah 2x, biasanya kelewatan terus 😂.",80,1 bulan yang lalu (diedit)
@evisolihah7737,bang hiro mewakili bgt netizen emosi nya😭😭😭,10,1 bulan yang lalu
@aelelel,"kangenn banget nontonin babang glowing, dah sebulanan absen gara-gara pusyingg mikirin skirpsi",42,1 bulan yang lalu
@ronaldalex3612,Emang paling gampang nangkapnya kalo babu yg jelasin...bs aja bikin majikan puass 😂,43,1 bulan yang lalu
@Ika-v7i,"Tiga juta file dikeluarin semua, selagi kita sibuk milah2 dan berdebat sana sini ternyata kasus yg tersembunyi di baliknya malah gak kesentuh dan tiba2 boom aja gitu😅...nama2 yg ditampilkan semua adalah nama2 yg secara tersirat gak akan mungkin bisa dijangkau hukum jd mau kita war sampe kehabisan nafaspun gak akan bisa masukkan mereka ke jalur hukum, mereka super kaya, satu org aja bisa mengendalikan hukum apalagi ini rombongan, ya pasti gak akan tersentuh, kita cuman kebagian war nya aja, ngabisin nafas aja gak sih🤷, kalau gak hati2 justru malah kita yg terjerumus pemikiran sendiri",15,1 bulan yang lalu
@NingSih-h1f,"Epstein ini bener2 manipulatif  bgt, g rasa dia sekaya itu pake kemampuan manipulatif dan tau bagaimana menggunakan kemampuan nya, dan g sih skeptis ttg kematian dia, apalgi dia manipulatif dan punya uang bnyk bisa jd dia ga bnr2 meninggal, bisa jadi dia gunakan buat malsuin kematiannya",65,1 bulan yang lalu
@alverozafia253,Sumpah cuman bahasanya hirotada aja yang kumengerti❤,20,1 bulan yang lalu
@leonawirawan5941,"Bang, hati-hati pemilihan kata ya. Kau sebut korbannya ""ketagihan"" lho. Padahal aku nontonin wawancara korban-korbannya nggak ada yang bilang seperti itu. Mereka semua melakukan karena terpaksa dan tidak punya opsi lain. Karena si Epstein sengaja cari korban yang yatim/piatu, broken home, miskin sampai yang udah pernah jadi korban kejahatan seksual sebelumnya.",7,1 bulan yang lalu
@nabilahrahmadani5023,Emang babu tamvan ini sungguh pengertian banget deh sama majikan 😊,24,1 bulan yang lalu
@oqewijayanti5862,Harusnya babu baca smpe 3jt halaman baru bikin pidio 😅,12,1 bulan yang lalu
@sagalaaya1177,Bang Hiro nanti ramadhan ada TC spesial ramadhan yaa.. full 30 hari.. TCnya TC hidayah.. 😊 atau kisah2 islami tp yg bawain bang hiro pasti seru buat nemenin ramadhan.. siapa yg setuju?,2,1 bulan yang lalu
@aciaammhar6321,"Emang bener kata orang tua, kalo makan jangan sambil nonton. Rasanya campur aduk, ya marah, nangis, sedih, sakit hati, mual. Ya Allah.",5,1 bulan yang lalu
@fzhrahman8917,"Bang, jangan lupa istirahat 😭😭",29,1 bulan yang lalu
@indahpuspahati2868,"Yuk guys notice buat semua majikan, mari kita doakan hirotada semoga mendapat kan jodoh secepatnya, yg baik, yg pengertian, yang mampu d ajak kerjasama buat bikin konten, AAMIIN AAMIIN",1,1 bulan yang lalu
@itauliyasari2821,sama kak😭,1,1 bulan yang lalu
@thalitaalifah3402,mana udah di rangkumin lagih baik banget banget 😭,0,1 bulan yang lalu
@umiatik9152,Ini lagi nyeblak kak sambil nunggu jemput anak pulng study wisata😅😅,3,1 bulan yang lalu
@SitiRahma-l9i,semangat kak skripsian nyaaaa😊,1,1 bulan yang lalu
@hauntedcherry7,"Menurut gua sih mau semanipulatif apapun dia sekaya apapun dia sebesar apapun koneksi dia gak mungkin dia ngumpulin duit segitu banyak dan dpt kerjaan dengan posisi setinggi itu, dia itu di kasih fasilitas sama zionis yg ngegunain dia sebagai mata mata dan dikasih tugas buat ngefasilitasin nafsu elit global dan pake itu buat blackmail mereka",4,1 bulan yang lalu
@irmairvana2,​ @hauntedcherry7 bisa jadi sih,0,1 bulan yang lalu
@putridamskydamz,Ehe’ 😂😂,0,1 bulan yang lalu
@fpuputwulandari9872,Abis tuh si babu tipes ka🤣,0,1 bulan yang lalu
@aliceutomo6988,"Dari kasus ini mengingatkan kita untuk nggak usah ngefans berat sama orang2 kaya yg kayanya nggak masuk akal. Karena jaman sekarang, belum ada orang sekaya itu karena usaha yg halal.",6,1 bulan yang lalu
@ummufatih1355,Disaat banyak rangkuman dari Chanel lain ku belum tonton karena menunggu babuku tersayang ini.. Akhirnyaaaa 🎉🤩,12,1 bulan yang lalu
@hawa1123,Memang cmn babang tampan yg jelasinnya paling masuk di otak gw 😭😭,1,1 bulan yang lalu
@SatitiSiwi,"1:05 wkwkk,, gw termasuk yg ngga tau sm sekali kasus ini bg.. Tengkyu udah bahas,, mo dengerin channel lain kok males 😂😅",34,1 bulan yang lalu
@AxeliousBolton,Menolak mendengarkan rangkuman ini kecuali di bawakan oleh hirotada glowing,13,1 bulan yang lalu
@dianaikafatmasari1704,Cara bang Hiro menceritakan dengan lengkap sangat  enak dan mudah di pahami. Keren bang aku langsung paham. Dan kayak seolah diajak gosip. Seru bang 😁,5,1 bulan yang lalu (diedit)
@mellatianasari1527,Tahun 2025 recap yt ku 500 lebih video hirotada radivan .. nahh 2026 baru februari udh bingung cz diulang2 trus masih banyak yg masih inget gitu.. alhasil aku jadi nonton dracin karena video babang glowing dah habis ku rewach di tahun 2025 😂,33,1 bulan yang lalu
@dwiwariyaniwee,18:22 aku curiga ini bisnis sudahh sangat lama sejak diaa masihh jadi guru 🤔 karnaa gak masukk akall aja sedrastis ituu. Meskipun sangat mudah bagi-Nya untuk mengangkat derajat hamba-Nya. Tapii masihh gak masuk akall aja,79,1 bulan yang lalu
@kartininurdin4510,"Ada ya org gak nyuruh viewersnya nnton videonya smpe sls😂😂tim nonton sambil gosrek gosrek, nyuci piring, nyampu rumah wkwk",1,1 bulan yang lalu
@Indo_USA99,"File nya 6 juta an sebenernya tapi yg baru di keluarkan 3 juta — dan katanya tuh si Doj nggak mau ngeluarin yg 3 juta sisanya lagi … karena yaaa tau lah dokumen nya berarti parah bgt! 🤯🤯🤯 Nah si oranye yg duduk di gedung putih - Makanya jadi tau kan kenapa dia doyan bgt punya beauty pageants - miss universe, miss AS sama Miss Teen AS! Dari jaman dulu sampe sekarang udah kyk belut licin bgt nggak pernah dihukum!! Hukum dunia emang tidak adil!! Semoga hukum di akhirat bakalan seadil adilnya!!! 🤯🤬🤬🤬 …… berjamah makan jengkol sama pete sampe mod4r!!! 🤭",12,1 bulan yang lalu (diedit)
@ChaniaMaharaniwakhit,"Si jepri ini di ""buang"" kek pididi.. krn bsa tembus di selidikiii... kan udh bukan rahasia lag kalo nyentuh elite global gg semudah itu",27,1 bulan yang lalu
@syaskiaoktaviani1718,"Suka bgt majikan, ceritannya rapih dan runtun",2,1 bulan yang lalu
@AmeliaAmelia-c9w,dari background jenjang karir dia bener bener janggal anjir dari awal kek ko bisa sehoki ituuu,34,1 bulan yang lalu
@Janice-3kee,hari tanu sudibyo katanya beli rumah Trump cuma buat kedok. ibaratnya rumah harga 1 juta dia beli 5juta. itu buat danai teump tapi biar ga bgitu mencolok jadi berkedok beli rumah,7,1 bulan yang lalu
@KIDS_VIDEOseru,"Gue yang setiap makan nyari video lu, dari jaman single makan bisa petentang petenteng di kursi sampe udh beranak makan sambil gendong anak tambah liat video lu 😂",0,1 bulan yang lalu
@dhyonisos,"Udh bnyak channel2 lain yg up soal ini, baru disini gue nyimak,lebih simple soal nya😂 thanks bang!",5,1 bulan yang lalu
@hestilintangk.429,"buat berita epstein mati juga patut dipertanyakan ya guys. karena banyak sumber yang bandingin perbedaan fisik epstein hidup dan mayat, juga terlalu kebetulan buat penjara top tier penjaganya ""ketiduran"" pas epstein bundir. big chance cuma diswap sama mayat orang lain, epstein entah dimana.",29,1 bulan yang lalu
@MBAnMPO,Rekor video terlamanya Hirotada. Kasus yang di luar nalar manusia awam😮😮,1,1 bulan yang lalu
@ChristiachaRasyinasution,BARU NGEUH MATA BABU GEDE BGT MATA PANDANYA... ISTIRAHAT PLISSS ❤,3,1 bulan yang lalu
@restubinarti3656,14:40 jadi tc🤣,24,1 bulan yang lalu
@rahmatullaili4969,Sama kak  Kadang berseliweran juga gak paham ceritanya kek mana😂,3,1 bulan yang lalu
@DenisaSafitri-u6k,Sama,0,1 bulan yang lalu
@hannazhui2619,Coba nntn kasus ini dari kamar film,1,1 bulan yang lalu
@orenjontor8966,Emang udah lama tp dia lolos trs,0,1 bulan yang lalu
@hauntedcherry7,"Dia itu mata matanya isreal kak, sepowerfull apapun keluarganya gak mungkin dia punya akses ke elit global itu",5,1 bulan yang lalu
@lybie9130,"​ @hauntedcherry7  Atau lebih percaya, emang dari awal dia pakai ""tangan-tangan ghaib"" yang berkerja. Secara (menurut files-nya) mereka budak-budak Ba'al..  Jadi siapa bilang cuma Konoha yg kenal 'dunia pesugihan'?  Orang-orang negara lain juga, cuma beda sebutan atau sekte nya aja. Sumpah ngeri banget.. 😰",7,1 bulan yang lalu
@YeniFaesol,"Info lain, eipsten ada terlihat di tel aviv.",2,1 bulan yang lalu
@Faiinmind,Setuju,1,1 bulan yang lalu
@naft_revani,udah jelas bgt klo si Epstein ini masih hidup. secara dia punya banyak power. ga mungkin tiba-tiba bundir yakan,0,1 bulan yang lalu
@aphroditarizkihapsari6055,"setuju sih sm pendapat ini, ndak semudah itu..soal matinya sijepri.😏",0,1 bulan yang lalu
@juangmukhlis9538,😭😭😭,0,1 bulan yang lalu
@Kaneshirojaya007,Maksudnya,0,1 bulan yang lalu
@valueble_sans, @Kaneshirojaya007 jadi pesuguhan ya haha,0,1 bulan yang lalu
@miwhh,"Ngakakk, di indo dibilang pesugihan😂",0,1 bulan yang lalu
@UlfaKbm,jepri gak tuhh.. 😅 Dengerin tnpa liat vidio berasa lagi ngmongin kasus pasar minggu... 😂,6,1 bulan yang lalu
@dyanophita2921,"tiap nyebut ""si jepri"" langsung kebayangnya pocong mumun 😂😂😂",10,1 bulan yang lalu
@ahyeonf,WOI BABU KITA GERCEP BANGET GW DM. MAREN KEK DIKABULIN,19,1 bulan yang lalu
@rhchannel195,"Ini yg gw suka nih, babu gercep satset apa yg diinginkan majikanmu ini siap sedia :_LUV:",5,1 bulan yang lalu
@farahmayra16,6:58 Keinget TC yg cerita masuk sekte iluminati tp pas dateng ke acara peresmiannya tamu undangan yg lain pada pake baju formal SUMPAH BARU BEBERAPA HARI LALU REWATCH TC ITU TERUS BERITA EPSTEIN INI BOOMING LANGSUNG KEPIKIRAN,27,1 bulan yang lalu
@ayunindhita,"Makasih banyak ya bang hiro, the best babu in the word deh kamuuuu...❤ sehat dan bahagia terus yak,,,Aamiin.",2,1 bulan yang lalu
@putrimiia,"tapi tetep hati"" jangan sampe akses akun google kalian dijebol sama yg bocorin data epstein files...",45,1 bulan yang lalu
@Kanekikenalna,"bang.. bang hiro.. lu ya, napa sih klu ngmong bkin kecanduan toloooong... pokoknya aku ngefans banget banget banget wkwkwkkw penyelamat saatku clossing suaramu tolong!. plisss jaga kesehatan jgn smpai sakit!!!!.",6,1 bulan yang lalu
@ehm2090,"Capek banget tiap ada kasus besar ada aja konspirasi2 dijadiin pengalihan isu, elit global atau gak iblis😂😂",5,1 bulan yang lalu
@Nisaa-x7t,omggggg suka bangett babuu bahass kasus iniiiii😊😊😊😊,7,1 bulan yang lalu
@yudithyudith8901,Makasiiii bang Hiro kembaran Jepri Nichol! Sukak banget bahasanya bs dimengerti dengan gampang :”🎉🎉,1,1 bulan yang lalu
@welcomein6415,Tengcuuu Babukuu udah di rangkumin ❤,3,1 bulan yang lalu
@diniUmmifarah,Makasih 4 like nya😭🫵🏻,16,1 bulan yang lalu (diedit)
@pajriyanoor4508,"Agak janggal gak sih, kan yang merilis filenya ke publik orang2 di pemerintahan, masa sih presidentnya ngebiarin gitu aja tabiat buruknya disebarluaskan?",49,1 bulan yang lalu (diedit)
@lookatmycats,I don't think he's dead. I really think he's still alive out there somewhere,4,1 bulan yang lalu
@maszadi5531,"Mantap bang Radifan ! Skrg semua mkin jelas n paham,kayak pesugihan versi amerika.. moga Allah melindungi kita semua dri satanic.. aamiin !",1,1 bulan yang lalu
@cacagamingsukses8280,Ga adil bnget.  Dia mati duluan.  Baru viral minimal . Menderita dulu ke,32,1 bulan yang lalu
@dianzunik3709,"Dari ruang gelap langsung ke sini ,pengen denger dari POV nya bang Hiro",4,1 bulan yang lalu
@Ena2010,"Berarti, tinggal nunggu waktu aja kalangan KPop bakalan kena ekspos juga. Apalagi kalau sampai para idola itu yang kesebut karena sebenarnya udah lama rumor beredar tentang beberapa top idol adalah pengikut dan juga bagian dari ""petinggi"". Seenggaknya, minimal ada 10 nama top idol gen 2 masih aktif dan selalu loyal ama komunitas tsb tapi ada sekitar 4 nama adalah petinggi atau ""jenderal"". 🫣",3,1 bulan yang lalu
@Rusvall,"Udah nonton di video sebelah tp ndak ngerti2 apa yg diceritakan,,setelah di bahasa sama babu langsung ngerti sekarang 😁sudah tdk penasaran 🤣🤣🤣🤣😁😁😁 terimakasih babu 🥰😍😘",7,1 bulan yang lalu (diedit)
@midukyusmiati28,😅,0,1 bulan yang lalu
@annisamachron,Gw malah kebayang jule,0,1 bulan yang lalu
@mauramelvingallery6890,😂😂😅,0,1 bulan yang lalu
@lolitarehanda,Samaaa,0,1 bulan yang lalu
@mamizunay,Jydulnya apa mau nonton lagiii,0,1 bulan yang lalu
@fully-c1e,Apa judul nya kk,0,1 bulan yang lalu
@memew262,tc yg judulnya apaa kak?,0,1 bulan yang lalu
@ayeshachannel949,Mrk lagi menanti² saatnya 'Bos Besar' muncul di muka bumi.,0,1 bulan yang lalu
@Yuunn-e1o,??? Wkwkwk. Ga gitu say. File nya yang upload Amerika sendiri karena tuntutan masyarakat bukan hasil hack an 😅,15,1 bulan yang lalu
@pitaaaa21,​ @Yuunn-e1o walaupun gtu tetep aja hati² ka,3,1 bulan yang lalu
@fadillauwuu9519,"bner kak, makanya aku ga liat atau buka linknya cuma liat rangkuman dri bbrpa influencer sama youtuber😭😭",5,1 bulan yang lalu
@BintangMalam-dk4ms,"Percayalah, yg membocorkn org2 mereka juga😊",4,1 bulan yang lalu
@rissarivanty4898,Anjir mana gue udh buka jmailnya sama yg di web pengadilan amerika,0,1 bulan yang lalu
@user-gy1zc3bw4v,Di jebol pun kaga ada apa2nya juga jir,0,1 bulan yang lalu
@anitaapriliani2773,Sepakat bgt kak 😂,0,3 minggu yang lalu
@yuniacola-c3g,Janji kampanye nya trump kalo kepilih jdi presiden,2,1 bulan yang lalu
@Fbellamy29,Buat nutup kasus greenland...,1,1 bulan yang lalu
@InfoNetizen2026,"Tapi kayanya, itukan sekelas reputasi orang no 1 di US",2,1 bulan yang lalu
@Ratnavina-ht6xq,Israel..😅,0,2 minggu yang lalu
@diansukmawaty227,"iya lagi  klo emang dia mati, ya yg ada pura2 diambil orang yg mirip dengan dia dibuat seolah2 mati",1,1 bulan yang lalu
@mauramelvingallery6890,sama. itu kasus apaan sih.. 😅😅 eh setelah nonton di sini baru ngehh😅,1,1 bulan yang lalu
@asntnh_6189,Sama anjir😂😂😂,1,1 bulan yang lalu
@raaniimm,"Akhirnya dibikinin beneran rangkumannya sama si babuu, emg selalu paling gercep kerjanya love bgt babuuhh, semoga rejeki kamu makin banyak segunung❤😂",0,1 bulan yang lalu
@nadiavita8377,38:30 cream cheese baby itu maksudnya bayi rasanya kayak cream cheese karena bayi cuma bisa minum susu asi dan di proses di perutnya yg nyampur sama lactic acid jadi rasanya kayak cream cheese sumber dari tiktok cmiiw,24,1 bulan yang lalu
@johnnysuh1794,"publikasi file 3 juta halaman itu karena aturan baru amerika. awalnya trump nolak resmiin, tp diprotes dan akhirnya mau ngesahin aturan tsb. meskipun yaa nama dia ada di dalem file itu jg",5,1 bulan yang lalu
@Kianzzl,"yeeyyyy gak sia sia aku mention di setiap reels ig bang hiro, makasi bang hirooo☺",0,1 bulan yang lalu (diedit)
@devinaChan1-it7vc,Konspirasi adalah fakta yang tertunda.....,4,1 bulan yang lalu
@estehsolo1,beraniin diri akses email nya malah ngeri sndiri. pling bener dnger konspirasi orng aja 😭,7,1 bulan yang lalu
@amaliazahira7082,"gercepp banget banggg, sukakkkk!!!",2,1 bulan yang lalu
@mgnhmra,bg thx yaa dibalik ini pengalihan isu atau apapun itu tp ini kasus paling BIADAB!!!,6,1 bulan yang lalu
@steviruby,"Yang bilang berita epstein itu pengalihan isu. kalian harus tau, nih files sudah dari dulu di request dri jaman trump dulu jabat pertama, terus joe biden tapi baru keluar sekarang. itu pun awalnya banyak di sensor, kek percuma, terus sekarang di rilis perlahan-lahan. yang mostly nyudutin orang kaya disana dan ngebuktiin kospirasi yang ada disana. ini juga salah satu janji trump pas jadi presiden, walaupun dia pura-pura bego pas ditanya. mumpung ada kasus ICE, makanya jadi tambah heboh disini. semua anggota politik kanan dan kiri masuk daftar epstein. ini bisa dibilang masih 5%nya. jadi masih belum semua.. ini bukan pengalihan isu cuk. justru file ini berusaha ditutupi ma pihak FBI.",5,1 bulan yang lalu
@kurniasari1998,Bg hiro tapi sesibuk apapun aku tetep nonton walaupun lg masak” aku suka nonton cerita bg hiro buat teman masak❤❤😂,1,1 bulan yang lalu
@muhamadpandriansyah,9:40 seperti de javu dengan masalah memalsukan ijazah,2,1 bulan yang lalu
@MRS_MEYYY,"Kalau artis dan pejabat juga elite Global terbukti sudah main di pulaunya itu fix mereka pelaku, tapi kalau untuk yang baru hanya namanya dispill mungkin antara kerjasama atau enggak dijadikan target mereka, dan 3 juta file itu Nggak semuanya dikeluarkan kalau yang nama tram-nya dihapus dan yang penting-penting belum dikeluarkan jadi nggak semuanya dikeluarkan masih kira-kira dipilih-pilih yang aman yang mana buat mereka hahaha.",13,1 bulan yang lalu
@CarmeliaCahya11,Akhirnya babu post jugaaa. ❤,0,1 bulan yang lalu
@mamiibawel7928,Menit ke 4 🎉🎉 0:11,16,1 bulan yang lalu
@RatihYuliaNingrumNingrum,Dunia Amerika ini serem banget ya banyak bgt kasus kasus serem yg hampir kebanyakan dari Amerika. Kemaren si p Didy. Korea jg bnyk bgt kasus begini burning sun sama yg melibatkan artis jg yg dipaksa melayani cowok sama agensi nya. 😢 Gong nya lagi Korea dan Amerika sama sama lagi dalam kiblat hiburan bgt lagi tapi ternyata sisi gelap nya ga main main,4,1 bulan yang lalu (diedit)
@BL-lovers-9s,"pulau pribadi jadi keinget film The Island, pulau pribadi penuh misteri.",1,1 bulan yang lalu
@aureliarahmiputrizelina2992,"Alasan kasus ini di up karena uda basi guys. Para elit yang jadi admin bumi lagi kesel sama anak buahnya makannya kasus kaya gini bener"" Di up karena anak buahnya uda ga berguna lagi  Awal mulanya karena US ingin menyerang iran, cuma karena pemerintah dan warganya kuat gabisa di tembus sama US (si trump) inilah yang menbuat elit kesal, padahal penyerangan tinggal dikit lagi kenapa pasukannya ditarik sama si trmp akhirnya admin bumi membeberkan hal basi ini agar publik fokusnya bener"" Ke arah sini sedangkan mereka sedang menyusun rencana lain (WWR) dan si jepri ada 2 ke mungkinan dia emng ganti identitas dengan memalsukan kematiannya atau dia emng sengaja dihabisi karena dianggap ga berguna lagi karena dia uda banyak masalah",7,1 bulan yang lalu
